procurement_id,vendor_name,contract_date,economic_object_code,description_eng,contract_value,commodity_type_en,solicitation_procedure_en,owner_org_en,award_criteria_en,is_IB,PSIB,is_Tech
3000761710,VWR  INTERNATIONAL LTD,2023-03-03T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",13493.25,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000757796,COVARIANCE BIOSCIENCES DBA AGRIPLEX,2023-01-06T00:00:00Z,430.0,Scientific services,23188.17,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758260,FORD MOTOR COMPANY OF CANADA,2023-01-13T00:00:00Z,1261.0,Road motor vehicles,56046.9,Good,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758085,STILT.PRO,2023-01-11T00:00:00Z,1219.0,Other machinery and parts,13632.32,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000760671,FISHER SCIENTIFIC,2023-02-17T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",18137.31,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000757267,PEAK MECHANICAL PARTNERSHIP,2023-01-01T00:00:00Z,656.0,"Heating, air-conditioning and refrigeration equipment",15750.0,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758190,DRAGLAM SALT,2023-01-12T00:00:00Z,1121.0,"Salt, sulphur, ores, earth and stone",14125.0,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000761173,CARMICHAEL LTEE,2023-02-24T00:00:00Z,1160.0,Ferrous metals,14806.49,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000759232,GENOME QUEBEC,2023-01-27T00:00:00Z,430.0,Scientific services,21173.78,Service,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000757815,BUREAU VERITAS CANADA (2019) INC,2023-01-06T00:00:00Z,430.0,Scientific services,15551.55,Service,Competitive – Traditional,Agriculture and Agri-Food Canada,Highest Combined Rating of Technical Merit and Price,False,None,True
7200003065,VERITAAQ TECHNOLOGY HOUSE INC,2023-01-13T00:00:00Z,473.0,Information technology and telecommunications consultants,27967.5,Service,Competitive – Selective Tendering,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000756833,VANDERKOOIJ CONSULT INC,2023-01-03T00:00:00Z,430.0,Scientific services,24295.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000760212,DATACAMP INC,2023-03-01T00:00:00Z,448.0,Purchase of training packages and courses,16153.32,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
80006025,INSIGHT CANADA INC.,2023-02-27T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and,10732.74,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758278,MIKADO ELECTRIC,2023-01-13T00:00:00Z,658.0,"Electric lighting, distribution and control equipment",40635.0,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000759183,BIODISCOVERY LLC DBA DAICEL ARBOR,2023-01-27T00:00:00Z,431.0,Scientific consultants,24201.39,Service,Competitive – Traditional,Agriculture and Agri-Food Canada,Variations or combinations of the above methods,False,None,True
3000758530,QIAGEN CANADA INC.,2023-01-18T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",24308.03,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000748631,BUILDON CONSTRUCTION LIMITED,2023-01-01T00:00:00Z,645.0,Other buildings,73501.1,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000757576,PEI ANALYTICAL LABORATORIES,2023-01-03T00:00:00Z,430.0,Scientific services,11385.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758283,NORTHERN MICRO INC.,2023-01-16T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and,25990.0,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000757292,MAINVILLE HEATING & AIR CONDITIONING,2023-01-04T00:00:00Z,630.0,Office buildings,29945.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758284,WATERS LIMITED,2023-01-16T00:00:00Z,660.0,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",11439.92,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758671,FISHER SCIENTIFIC COMPANY,2023-01-20T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",17007.9,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000758689,AVENSYS SOLUTIONS INC.,2023-01-20T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",12523.5,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000758549,JOHNSON CONTROLS,2023-01-19T00:00:00Z,665.0,Other equipment,10721.42,Construction,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758692,CIARA TECHNOLOGIES,2023-01-20T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and,13560.0,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758693,BOUTY INC,2023-01-20T00:00:00Z,1172.0,Office and stationers supplies,11504.13,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000757457,GENOME QUEBEC,2023-01-09T00:00:00Z,430.0,Scientific services,13334.25,Service,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000757623,OUTLAW METAL FABRICATION LTD,2023-01-04T00:00:00Z,430.0,Scientific services,20790.0,Service,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000757622,RICHARD G DONALD CONSULTING,2023-01-04T00:00:00Z,473.0,Information technology and telecommunications consultants,24926.25,Service,Competitive – Selective Tendering,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000757859,HWD CONSTRUCTION LTD.,2023-01-06T00:00:00Z,645.0,Other buildings,48477.45,Construction,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000757650,UNIVERSITY OF SASKATCHEWAN,2023-01-04T00:00:00Z,430.0,Scientific services,14250.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,True,None,True
3000758691,TKI CONSTRUCTION LTD,2023-01-20T00:00:00Z,859.0,Other Business services not Elsewhere Specified,10497.17,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000757862,HOSKIN SCIENTIFIC LTD,2023-01-09T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",18998.28,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000757664,GENOME QUEBEC,2023-01-04T00:00:00Z,430.0,Scientific services,24785.25,Service,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000757439,COMMISSIONAIRES,2023-01-03T00:00:00Z,460.0,Protection services,15750.0,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000757869,HALIFAX SEED COMPANY,2023-01-09T00:00:00Z,1139.0,Miscellaneous Chemical products,12337.82,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000757871,ARMSTRONG IMPLEMENTS (NEXT GEN.) LTD,2023-01-09T00:00:00Z,1219.0,Other machinery and parts,11838.75,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000757894,JR ELECTRIC & REPAIR,2023-01-09T00:00:00Z,658.0,"Electric lighting, distribution and control equipment",15750.0,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000757908,ERGOCENTRIC INC.,2023-01-09T00:00:00Z,1172.0,Office and stationers supplies,24758.63,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000757912,THORPE BROTHERS LTD.,2023-01-01T00:00:00Z,645.0,Other buildings,24990.0,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758291,QMR STAFFING SOLUTIONS INCORPORATED,2023-01-16T00:00:00Z,491.0,Management consulting,21357.0,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,PSAB,False
3000753171,LIFE TECHNOLOGIES INC,2023-02-04T00:00:00Z,660.0,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",14725.09,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000760691,UN LANGUAGE SERVICES,2023-02-17T00:00:00Z,493.0,Interpretation services,10396.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758045,BIODISCOVERY LLC DBA DAICEL ARBOR,2023-01-11T00:00:00Z,1139.0,Miscellaneous Chemical products,10540.34,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000758051,HERITAGE CO-OP (1997) LTD,2023-01-11T00:00:00Z,1139.0,Miscellaneous Chemical products,24745.23,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000762586,FROST ENVIRONMENTAL,2023-03-20T00:00:00Z,430.0,Scientific services,34126.0,Service,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Highest Combined Rating of Technical Merit and Price,False,None,True
3000758063,PATERSON GRAIN,2023-01-11T00:00:00Z,1139.0,Miscellaneous Chemical products,15356.25,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000758065,FLAMAN GROUP OF COMPANIES,2023-01-11T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",21384.62,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000762124,FIVE STAR ENTERPRISE,2023-02-18T00:00:00Z,630.0,Office buildings,16113.8,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000762123,NEOGEN CANADA,2023-03-13T00:00:00Z,430.0,Scientific services,15452.64,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758107,AGVISE LABORATORIES INC,2023-01-11T00:00:00Z,430.0,Scientific services,65747.03,Service,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000758106,SPRING2 INNOVATION,2023-01-11T00:00:00Z,491.0,Management consulting,24408.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000759028,VWR INTERNATIONAL CO,2023-01-26T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",20518.0,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758111,WHEAT CITY SEEDS LTD,2023-01-11T00:00:00Z,1115.0,"Miscellaneous food, food materials and food preparations",15990.0,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000758313,ILLUMINA CANADA ULC,2023-01-16T00:00:00Z,1139.0,Miscellaneous Chemical products,10187.51,Good,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758120,ILLUMINA CANADA ULC,2023-01-12T00:00:00Z,660.0,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",55939.2,Service,Advance Contract Award Notice,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758112,SOWTHINI VIJAYAKUMAR,2023-01-11T00:00:00Z,431.0,Scientific consultants,15750.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758319,GAMS DEVELOPMENT CORPORATION,2023-01-16T00:00:00Z,583.0,License/Maintenance fees for application software (including COTS) and application development and delivery software,11258.6,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000762460,QUALITEST INTERNATIONAL INC.,2023-03-16T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",12880.65,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758325,VWR INTERNATIONAL CO,2023-01-16T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",21506.17,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Variations or combinations of the above methods,False,None,True
3000759268,HOSKIN SCIENTIFIC LTD,2023-01-30T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",11327.73,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000762979,MFLOORS INC.,2023-03-07T00:00:00Z,630.0,Office buildings,46526.62,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758327,VWR INTERNATIONAL LTD.,2023-01-16T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",11780.37,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
80005929,NISHA TECHNOLOGIES INC.,2023-01-30T00:00:00Z,1283.0,Computer equipment related to distributed computing environment (DCE)-Desktop/personal/portable (includes all related parts and,225237.25,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,True,Voluntary Set-Aside,True
20220604A,ADOR TECH INC,2023-01-17T00:00:00Z,1219.0,Other machinery and parts,58880.95,Good,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Lowest Price,False,None,False
3000758391,GETINGE CANADA LIMITED,2023-01-17T00:00:00Z,660.0,"Measuring, controlling, laboratory, medical and optical instruments, apparatus and accessories",14569.35,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758240,ILLUMINA CANADA ULC,2023-01-13T00:00:00Z,1139.0,Miscellaneous Chemical products,14012.0,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Not applicable,False,None,False
20220646A,BIOCHAMBERS INC.,2023-01-17T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",340042.5,Good,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000758405,INNOTECH ALBERTA INC,2023-01-17T00:00:00Z,430.0,Scientific services,14175.0,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758715,ACIER LEMIEUX INC.,2023-01-23T00:00:00Z,628.0,Other engineering works,13532.22,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758415,CONVERGINT TECHNOLOGIES,2023-01-17T00:00:00Z,1231.0,"Office furniture and furnishings, including parts",16102.5,Construction,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000761731,OPENTRONS LABWORKS INC,2023-03-06T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",15581.26,Good,Competitive – Traditional,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000758423,W.D. PLASTICS LTD,2023-01-17T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",10290.0,Good,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
3000758433,ILLUMINA CANADA ULC,2023-01-18T00:00:00Z,1139.0,Miscellaneous Chemical products,23445.24,Good,Competitive – Open Bidding,Agriculture and Agri-Food Canada,Not applicable,False,None,False
3000758440,SCION INSTRUMENTS CANADA LIMITED,2023-01-18T00:00:00Z,1243.0,"Measuring, controlling, laboratory, medical and optical equipment and parts",69805.0,Service,Competitive – Selective Tendering,Agriculture and Agri-Food Canada,Lowest Price,False,None,True
3000758445,AGRONOMIX SOFTWARE INC,2023-01-18T00:00:00Z,583.0,License/Maintenance fees for application software (including COTS) and application development and delivery software,13972.22,Service,Non-Competitive,Agriculture and Agri-Food Canada,Not applicable,False,None,True
